question_id	query_edge_key	edge_id	subject	predicate	object	subject_label	object_label	provenance
Q5	e0	uuid:132ef500-198e-11f0-be82-6045bdb3d4c0_e_16	MONDO:0007254	biolink:has_phenotype	MONDO:0004989	breast cancer	breast carcinoma	infores:automat-robokop(primary_knowledge_source)
Q5	e0	uuid:1661a239-198e-11f0-be82-6045bdb3d4c0_e_16	MONDO:0007254	biolink:has_phenotype	MONDO:0004989	breast cancer	breast carcinoma	infores:automat-robokop(primary_knowledge_source)
Q5	e0	uuid:132eecf4-198e-11f0-be82-6045bdb3d4c0_e_16	MONDO:0007254	biolink:has_phenotype	MONDO:0004989	breast cancer	breast carcinoma	infores:automat-robokop(primary_knowledge_source)
Q5	e0	e_7_e_16	MONDO:0007254	biolink:genetically_associated_with	MONDO:0004989	breast cancer	breast carcinoma	infores:automat-robokop(primary_knowledge_source)
Q5	e0	e_8_e_15	MONDO:0007254	biolink:genetically_associated_with	MONDO:0016419	breast cancer	hereditary breast carcinoma	infores:automat-robokop(primary_knowledge_source)
Q5	e0	e_10_e_16	MONDO:0007254	biolink:genetically_associated_with	MONDO:0004989	breast cancer	breast carcinoma	infores:automat-robokop(primary_knowledge_source)
Q5	e0	e_11_e_15	MONDO:0007254	biolink:genetically_associated_with	MONDO:0016419	breast cancer	hereditary breast carcinoma	infores:automat-robokop(primary_knowledge_source)
Q5	e0	e_12_e_17	MONDO:0007254	biolink:genetically_associated_with	MONDO:0004988	breast cancer	breast adenocarcinoma	infores:automat-robokop(primary_knowledge_source)
Q6	e0	e_1	CHEBI:5855	biolink:treats_or_applied_or_studied_to_treat	MONDO:0011849	Ibuprofen	psoriatic arthritis	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q6	e0	e_2	CHEBI:5855	biolink:treats_or_applied_or_studied_to_treat	MONDO:0019434	Ibuprofen	Still Disease	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q6	e0	e_3	CHEBI:5855	biolink:treats_or_applied_or_studied_to_treat	MONDO:0011429	Ibuprofen	juvenile idiopathic arthritis	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q6	e0	e_4	CHEBI:5855	biolink:treats_or_applied_or_studied_to_treat	MONDO:0005185	Ibuprofen	chronic childhood arthritis	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q6	e0	e_5	CHEBI:5855	biolink:treats_or_applied_or_studied_to_treat	MONDO:0008383	Ibuprofen	rheumatoid arthritis	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q6	e0	e_6	CHEBI:5855	biolink:treats_or_applied_or_studied_to_treat	MONDO:0005306	Ibuprofen	ankylosing spondylitis	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q6	e0	e_7	CHEBI:5855	biolink:treats_or_applied_or_studied_to_treat	MONDO:0005306	Ibuprofen	ankylosing spondylitis	infores:ctd(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q6	e0	e_8	CHEBI:5855	biolink:has_adverse_event	MONDO:0011849	Ibuprofen	psoriatic arthritis	infores:faers(primary_knowledge_source);infores:drugcentral(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q6	e0	e_9	CHEBI:5855	biolink:has_adverse_event	MONDO:0008383	Ibuprofen	rheumatoid arthritis	infores:faers(primary_knowledge_source);infores:drugcentral(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q6	e0	e_10	CHEBI:5855	biolink:has_adverse_event	MONDO:0005306	Ibuprofen	ankylosing spondylitis	infores:faers(primary_knowledge_source);infores:drugcentral(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q6	e0	e_11	CHEBI:5855	biolink:treats	MONDO:0008383	Ibuprofen	rheumatoid arthritis	infores:drugcentral(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q6	e0	e_12	CHEBI:5855	biolink:treats	MONDO:0011429	Ibuprofen	juvenile idiopathic arthritis	infores:drugcentral(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q6	e0	e_13	CHEBI:43415	biolink:treats_or_applied_or_studied_to_treat	MONDO:0008383	Dexibuprofen	rheumatoid arthritis	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q6	e0	e_14	CHEBI:43415	biolink:treats	MONDO:0011429	Dexibuprofen	juvenile idiopathic arthritis	infores:drugcentral(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q6	e0	e_15	CHEBI:43415	biolink:treats	MONDO:0008383	Dexibuprofen	rheumatoid arthritis	infores:drugcentral(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q6	e0	e_16	MONDO:0011849	biolink:subclass_of	MONDO:0008383	psoriatic arthritis	rheumatoid arthritis	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q6	e0	e_17	MONDO:0019434	biolink:subclass_of	MONDO:0008383	Still Disease	rheumatoid arthritis	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q6	e0	e_18	MONDO:0011429	biolink:subclass_of	MONDO:0008383	juvenile idiopathic arthritis	rheumatoid arthritis	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q6	e0	e_19	MONDO:0011429	biolink:subclass_of	MONDO:0008383	juvenile idiopathic arthritis	rheumatoid arthritis	infores:drugmechdb(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q6	e0	e_20	MONDO:0005185	biolink:subclass_of	MONDO:0008383	chronic childhood arthritis	rheumatoid arthritis	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q6	e0	e_21	MONDO:0005306	biolink:subclass_of	MONDO:0008383	ankylosing spondylitis	rheumatoid arthritis	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q6	e0	e_22	CHEBI:43415	biolink:subclass_of	CHEBI:5855	Dexibuprofen	Ibuprofen	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q6	e0	e_1_e_16	MONDO:0008383	biolink:treats_or_applied_or_studied_to_treat	MONDO:0011849	rheumatoid arthritis	psoriatic arthritis	infores:automat-robokop(primary_knowledge_source)
Q6	e0	e_2_e_17	MONDO:0008383	biolink:treats_or_applied_or_studied_to_treat	MONDO:0019434	rheumatoid arthritis	Still Disease	infores:automat-robokop(primary_knowledge_source)
Q6	e0	e_3_e_18	MONDO:0008383	biolink:treats_or_applied_or_studied_to_treat	MONDO:0011429	rheumatoid arthritis	juvenile idiopathic arthritis	infores:automat-robokop(primary_knowledge_source)
Q6	e0	e_3_e_19	MONDO:0008383	biolink:treats_or_applied_or_studied_to_treat	MONDO:0011429	rheumatoid arthritis	juvenile idiopathic arthritis	infores:automat-robokop(primary_knowledge_source)
Q6	e0	e_4_e_20	MONDO:0008383	biolink:treats_or_applied_or_studied_to_treat	MONDO:0005185	rheumatoid arthritis	chronic childhood arthritis	infores:automat-robokop(primary_knowledge_source)
Q6	e0	e_6_e_21	MONDO:0008383	biolink:treats_or_applied_or_studied_to_treat	MONDO:0005306	rheumatoid arthritis	ankylosing spondylitis	infores:automat-robokop(primary_knowledge_source)
Q6	e0	e_7_e_21	MONDO:0008383	biolink:treats_or_applied_or_studied_to_treat	MONDO:0005306	rheumatoid arthritis	ankylosing spondylitis	infores:automat-robokop(primary_knowledge_source)
Q6	e0	e_8_e_16	MONDO:0008383	biolink:has_adverse_event	MONDO:0011849	rheumatoid arthritis	psoriatic arthritis	infores:automat-robokop(primary_knowledge_source)
Q6	e0	e_10_e_21	MONDO:0008383	biolink:has_adverse_event	MONDO:0005306	rheumatoid arthritis	ankylosing spondylitis	infores:automat-robokop(primary_knowledge_source)
Q6	e0	e_12_e_18	MONDO:0008383	biolink:treats	MONDO:0011429	rheumatoid arthritis	juvenile idiopathic arthritis	infores:automat-robokop(primary_knowledge_source)
Q6	e0	e_12_e_19	MONDO:0008383	biolink:treats	MONDO:0011429	rheumatoid arthritis	juvenile idiopathic arthritis	infores:automat-robokop(primary_knowledge_source)
Q6	e0	e_13_e_22	CHEBI:43415	biolink:treats_or_applied_or_studied_to_treat	CHEBI:5855	Dexibuprofen	Ibuprofen	infores:automat-robokop(primary_knowledge_source)
Q6	e0	e_14_e_18_e_22	MONDO:0008383	biolink:treats	CHEBI:5855	rheumatoid arthritis	Ibuprofen	infores:automat-robokop(primary_knowledge_source)
Q6	e0	e_14_e_19_e_22	MONDO:0008383	biolink:treats	CHEBI:5855	rheumatoid arthritis	Ibuprofen	infores:automat-robokop(primary_knowledge_source)
Q6	e0	e_15_e_22	CHEBI:43415	biolink:treats	CHEBI:5855	Dexibuprofen	Ibuprofen	infores:automat-robokop(primary_knowledge_source)
Q7	e0	e_1	CHEBI:3756	biolink:treats_or_applied_or_studied_to_treat	MONDO:0004375	Clonazepam	end stage renal failure	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q7	e0	e_2	CHEBI:3756	biolink:has_adverse_event	MONDO:0005300	Clonazepam	chronic kidney disease	infores:faers(primary_knowledge_source);infores:drugcentral(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q7	e0	e_3	CHEBI:3756	biolink:has_adverse_event	MONDO:0024327	Clonazepam	Chronic uremia	infores:faers(primary_knowledge_source);infores:drugcentral(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q7	e0	e_4	MONDO:0004375	biolink:subclass_of	MONDO:0005300	end stage renal failure	chronic kidney disease	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q7	e0	e_5	MONDO:0024327	biolink:subclass_of	MONDO:0005300	Chronic uremia	chronic kidney disease	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q7	e0	e_1_e_4	MONDO:0005300	biolink:treats_or_applied_or_studied_to_treat	MONDO:0004375	chronic kidney disease	end stage renal failure	infores:automat-robokop(primary_knowledge_source)
Q7	e0	e_3_e_5	MONDO:0005300	biolink:has_adverse_event	MONDO:0024327	chronic kidney disease	Chronic uremia	infores:automat-robokop(primary_knowledge_source)
Q8	e0	e_1	CHEBI:41774	biolink:treats_or_applied_or_studied_to_treat	MONDO:0008383	Tamoxifen	rheumatoid arthritis	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q9	e0	e_1	CHEBI:15365	biolink:affects	NCBIGene:7422	Aspirin	VEGFA	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q10	e0	e_1	MONDO:0007254	biolink:related_to	NCBIGene:3569	breast cancer	IL6	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q10	e0	e_2	NCBIGene:3569	biolink:genetically_associated_with	MONDO:0004989	IL6	breast carcinoma	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q10	e0	e_3	NCBIGene:3569	biolink:genetically_associated_with	MONDO:0004989	IL6	breast carcinoma	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q10	e0	e_4	NCBIGene:3569	biolink:genetically_associated_with	MONDO:0007254	IL6	breast cancer	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q10	e0	e_5	NCBIGene:3569	biolink:genetically_associated_with	MONDO:0007254	IL6	breast cancer	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q10	e0	e_6	MONDO:0004989	biolink:subclass_of	MONDO:0007254	breast carcinoma	breast cancer	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q10	e0	e_2_e_6	MONDO:0007254	biolink:genetically_associated_with	MONDO:0004989	breast cancer	breast carcinoma	infores:automat-robokop(primary_knowledge_source)
Q10	e0	e_3_e_6	MONDO:0007254	biolink:genetically_associated_with	MONDO:0004989	breast cancer	breast carcinoma	infores:automat-robokop(primary_knowledge_source)
Q11	e0	e_1	MONDO:0005300	biolink:related_to	NCBIGene:7422	chronic kidney disease	VEGFA	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q11	e0	e_2	NCBIGene:7422	biolink:genetically_associated_with	MONDO:0005016	VEGFA	diabetic kidney disease	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q11	e0	e_3	NCBIGene:7422	biolink:genetically_associated_with	MONDO:0005016	VEGFA	diabetic kidney disease	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q11	e0	e_4	MONDO:0005016	biolink:subclass_of	MONDO:0005300	diabetic kidney disease	chronic kidney disease	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q11	e0	e_2_e_4	MONDO:0005300	biolink:genetically_associated_with	MONDO:0005016	chronic kidney disease	diabetic kidney disease	infores:automat-robokop(primary_knowledge_source)
Q11	e0	e_3_e_4	MONDO:0005300	biolink:genetically_associated_with	MONDO:0005016	chronic kidney disease	diabetic kidney disease	infores:automat-robokop(primary_knowledge_source)
Q12	e0	e_1	CHEBI:27899	biolink:treats_or_applied_or_studied_to_treat	MONDO:0008383	Cisplatin	rheumatoid arthritis	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q13	e0	e_1	CHEBI:5855	biolink:contributes_to	MONDO:0005300	Ibuprofen	chronic kidney disease	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q13	e0	e_2	CHEBI:5855	biolink:contributes_to	MONDO:0005300	Ibuprofen	chronic kidney disease	infores:ctd(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q13	e0	e_3	CHEBI:5855	biolink:treats_or_applied_or_studied_to_treat	MONDO:0024327	Ibuprofen	Chronic uremia	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q13	e0	e_4	CHEBI:5855	biolink:treats_or_applied_or_studied_to_treat	MONDO:0005300	Ibuprofen	chronic kidney disease	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q13	e0	e_5	MONDO:0024327	biolink:subclass_of	MONDO:0005300	Chronic uremia	chronic kidney disease	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q13	e0	e_3_e_5	MONDO:0005300	biolink:treats_or_applied_or_studied_to_treat	MONDO:0024327	chronic kidney disease	Chronic uremia	infores:automat-robokop(primary_knowledge_source)
Q14	e0	e_1	CHEBI:5855	biolink:affects	NCBIGene:3569	Ibuprofen	IL6	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q15	e0	e_1	CHEBI:41774	biolink:treats_or_applied_or_studied_to_treat	MONDO:0005148	Tamoxifen	type 2 diabetes mellitus	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q16	e0	e_1	CHEBI:10033	biolink:contributes_to	MONDO:0004979	Warfarin	asthma	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q16	e0	e_2	CHEBI:10033	biolink:treats_or_applied_or_studied_to_treat	MONDO:0004979	Warfarin	asthma	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q16	e0	e_3	CHEBI:10033	biolink:treats_or_applied_or_studied_to_treat	MONDO:0005405	Warfarin	childhood onset asthma	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q16	e0	e_4	CHEBI:10033	biolink:has_adverse_event	MONDO:0004979	Warfarin	asthma	infores:faers(primary_knowledge_source);infores:drugcentral(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q16	e0	e_5	MONDO:0005405	biolink:subclass_of	MONDO:0004979	childhood onset asthma	asthma	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q16	e0	e_3_e_5	MONDO:0004979	biolink:treats_or_applied_or_studied_to_treat	MONDO:0005405	asthma	childhood onset asthma	infores:automat-robokop(primary_knowledge_source)
Q17	e0	e_1	MONDO:0005010	biolink:related_to	NCBIGene:3569	coronary artery disorder	IL6	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q17	e0	e_2	NCBIGene:3569	biolink:genetically_associated_with	MONDO:0005010	IL6	coronary artery disorder	infores:diseases(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q17	e0	e_3	NCBIGene:3569	biolink:genetically_associated_with	MONDO:0005010	IL6	coronary artery disorder	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q18	e0	e_1	CHEBI:6801	biolink:affects	NCBIGene:673	Metformin	BRAF	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q19	e0	e_1	CHEBI:6801	biolink:affects	NCBIGene:1636	Metformin	ACE	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q20	e0	e_1	CHEBI:15365	biolink:contributes_to	MONDO:0043267	Aspirin	rheumatoid vasculitis	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q20	e0	e_2	CHEBI:15365	biolink:treats_or_applied_or_studied_to_treat	MONDO:0023249	Aspirin	polyarticular juvenile rheumatoid arthritis	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q20	e0	e_3	CHEBI:15365	biolink:treats_or_applied_or_studied_to_treat	MONDO:0019434	Aspirin	Still Disease	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q20	e0	e_4	CHEBI:15365	biolink:treats_or_applied_or_studied_to_treat	MONDO:0005306	Aspirin	ankylosing spondylitis	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q20	e0	e_5	CHEBI:15365	biolink:treats_or_applied_or_studied_to_treat	MONDO:0019355	Aspirin	adult-onset Still disease	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q20	e0	e_6	CHEBI:15365	biolink:treats_or_applied_or_studied_to_treat	MONDO:0019355	Aspirin	adult-onset Still disease	infores:ctd(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q20	e0	e_7	CHEBI:15365	biolink:treats_or_applied_or_studied_to_treat	MONDO:0011849	Aspirin	psoriatic arthritis	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q20	e0	e_8	CHEBI:15365	biolink:treats_or_applied_or_studied_to_treat	MONDO:0008383	Aspirin	rheumatoid arthritis	infores:ctd(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q20	e0	e_9	CHEBI:15365	biolink:treats_or_applied_or_studied_to_treat	MONDO:0008383	Aspirin	rheumatoid arthritis	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q20	e0	e_10	CHEBI:15365	biolink:treats_or_applied_or_studied_to_treat	MONDO:0005185	Aspirin	chronic childhood arthritis	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q20	e0	e_11	CHEBI:15365	biolink:treats_or_applied_or_studied_to_treat	MONDO:0011429	Aspirin	juvenile idiopathic arthritis	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q20	e0	e_12	CHEBI:15365	biolink:treats_or_applied_or_studied_to_treat	MONDO:0011429	Aspirin	juvenile idiopathic arthritis	infores:ctd(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
