question_id	query_edge_key	edge_id	subject	predicate	object	subject_label	object_label	provenance
Q212	e0	e_11	NCBIGene:4653	biolink:genetically_associated_with	MONDO:0007664	MYOC	glaucoma 1, open angle, A	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q212	e0	e_12	NCBIGene:4653	biolink:genetically_associated_with	MONDO:0020366	MYOC	hydrophthalmos	infores:eram(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q212	e0	e_13	NCBIGene:4653	biolink:genetically_associated_with	MONDO:0005041	MYOC	glaucoma	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q212	e0	e_14	NCBIGene:4653	biolink:genetically_associated_with	MONDO:0007664	MYOC	glaucoma 1, open angle, A	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q212	e0	e_15	NCBIGene:4653	biolink:genetically_associated_with	MONDO:0100553	MYOC	OPTN-related open angle glaucoma	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q212	e0	e_16	NCBIGene:4653	biolink:genetically_associated_with	MONDO:0009277	MYOC	glaucoma 3A	infores:eram(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q212	e0	e_17	NCBIGene:4653	biolink:genetically_associated_with	MONDO:0100553	MYOC	OPTN-related open angle glaucoma	infores:monarchinitiative(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q212	e0	e_18	NCBIGene:4653	biolink:genetically_associated_with	MONDO:0007664	MYOC	glaucoma 1, open angle, A	infores:uniprot(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q212	e0	e_19	NCBIGene:4653	biolink:genetically_associated_with	MONDO:0020367	MYOC	juvenile open angle glaucoma	infores:eram(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q212	e0	e_20	NCBIGene:4653	biolink:genetically_associated_with	MONDO:0009277	MYOC	glaucoma 3A	infores:uniprot(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q212	e0	e_21	NCBIGene:4653	biolink:genetically_associated_with	MONDO:0005338	MYOC	open-angle glaucoma	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q212	e0	e_22	NCBIGene:4653	biolink:genetically_associated_with	MONDO:0007664	MYOC	glaucoma 1, open angle, A	infores:monarchinitiative(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q212	e0	e_23	NCBIGene:4653	biolink:genetically_associated_with	MONDO:0009277	MYOC	glaucoma 3A	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q212	e0	e_24	NCBIGene:4653	biolink:genetically_associated_with	MONDO:0000365	MYOC	primary congenital glaucoma	infores:monarchinitiative(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q212	e0	e_25	NCBIGene:4653	biolink:gene_associated_with_condition	MONDO:0007664	MYOC	glaucoma 1, open angle, A	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q212	e0	e_26	MONDO:0007664	biolink:subclass_of	MONDO:0005041	glaucoma 1, open angle, A	glaucoma	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q212	e0	e_27	MONDO:0100553	biolink:subclass_of	MONDO:0005041	OPTN-related open angle glaucoma	glaucoma	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q212	e0	e_28	MONDO:0009277	biolink:subclass_of	MONDO:0005041	glaucoma 3A	glaucoma	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q212	e0	e_29	MONDO:0020366	biolink:subclass_of	MONDO:0005041	hydrophthalmos	glaucoma	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q212	e0	e_30	MONDO:0020367	biolink:subclass_of	MONDO:0005041	juvenile open angle glaucoma	glaucoma	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q212	e0	e_31	MONDO:0005338	biolink:subclass_of	MONDO:0005041	open-angle glaucoma	glaucoma	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q212	e0	e_32	MONDO:0000365	biolink:subclass_of	MONDO:0005041	primary congenital glaucoma	glaucoma	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q212	e0	uuid:0ec43d56-198e-11f0-be82-6045bdb3d4c0_e_26	MONDO:0005041	biolink:causes	MONDO:0007664	glaucoma	glaucoma 1, open angle, A	infores:automat-robokop(primary_knowledge_source)
Q212	e0	uuid:1530585e-198e-11f0-be82-6045bdb3d4c0_e_27	MONDO:0005041	biolink:has_phenotype	MONDO:0100553	glaucoma	OPTN-related open angle glaucoma	infores:automat-robokop(primary_knowledge_source)
Q212	e0	uuid:1d886b1a-198e-11f0-be82-6045bdb3d4c0_e_28	MONDO:0005041	biolink:has_phenotype	MONDO:0009277	glaucoma	glaucoma 3A	infores:automat-robokop(primary_knowledge_source)
Q212	e0	e_8_e_29	MONDO:0005041	biolink:genetically_associated_with	MONDO:0020366	glaucoma	hydrophthalmos	infores:automat-robokop(primary_knowledge_source)
Q212	e0	e_9_e_30	MONDO:0005041	biolink:genetically_associated_with	MONDO:0020367	glaucoma	juvenile open angle glaucoma	infores:automat-robokop(primary_knowledge_source)
Q212	e0	e_10_e_31	MONDO:0005041	biolink:genetically_associated_with	MONDO:0005338	glaucoma	open-angle glaucoma	infores:automat-robokop(primary_knowledge_source)
Q212	e0	e_11_e_26	MONDO:0005041	biolink:genetically_associated_with	MONDO:0007664	glaucoma	glaucoma 1, open angle, A	infores:automat-robokop(primary_knowledge_source)
Q212	e0	e_12_e_29	MONDO:0005041	biolink:genetically_associated_with	MONDO:0020366	glaucoma	hydrophthalmos	infores:automat-robokop(primary_knowledge_source)
Q212	e0	e_14_e_26	MONDO:0005041	biolink:genetically_associated_with	MONDO:0007664	glaucoma	glaucoma 1, open angle, A	infores:automat-robokop(primary_knowledge_source)
Q212	e0	e_15_e_27	MONDO:0005041	biolink:genetically_associated_with	MONDO:0100553	glaucoma	OPTN-related open angle glaucoma	infores:automat-robokop(primary_knowledge_source)
Q212	e0	e_16_e_28	MONDO:0005041	biolink:genetically_associated_with	MONDO:0009277	glaucoma	glaucoma 3A	infores:automat-robokop(primary_knowledge_source)
Q212	e0	e_17_e_27	MONDO:0005041	biolink:genetically_associated_with	MONDO:0100553	glaucoma	OPTN-related open angle glaucoma	infores:automat-robokop(primary_knowledge_source)
Q212	e0	e_18_e_26	MONDO:0005041	biolink:genetically_associated_with	MONDO:0007664	glaucoma	glaucoma 1, open angle, A	infores:automat-robokop(primary_knowledge_source)
Q212	e0	e_19_e_30	MONDO:0005041	biolink:genetically_associated_with	MONDO:0020367	glaucoma	juvenile open angle glaucoma	infores:automat-robokop(primary_knowledge_source)
Q212	e0	e_20_e_28	MONDO:0005041	biolink:genetically_associated_with	MONDO:0009277	glaucoma	glaucoma 3A	infores:automat-robokop(primary_knowledge_source)
Q212	e0	e_21_e_31	MONDO:0005041	biolink:genetically_associated_with	MONDO:0005338	glaucoma	open-angle glaucoma	infores:automat-robokop(primary_knowledge_source)
Q212	e0	e_22_e_26	MONDO:0005041	biolink:genetically_associated_with	MONDO:0007664	glaucoma	glaucoma 1, open angle, A	infores:automat-robokop(primary_knowledge_source)
Q212	e0	e_23_e_28	MONDO:0005041	biolink:genetically_associated_with	MONDO:0009277	glaucoma	glaucoma 3A	infores:automat-robokop(primary_knowledge_source)
Q212	e0	e_24_e_32	MONDO:0005041	biolink:genetically_associated_with	MONDO:0000365	glaucoma	primary congenital glaucoma	infores:automat-robokop(primary_knowledge_source)
Q212	e0	e_25_e_26	MONDO:0005041	biolink:gene_associated_with_condition	MONDO:0007664	glaucoma	glaucoma 1, open angle, A	infores:automat-robokop(primary_knowledge_source)
Q233	e0	e_1	NCBIGene:4846	biolink:genetically_associated_with	MONDO:0005149	NOS3	pulmonary hypertension	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q233	e0	e_2	NCBIGene:4846	biolink:genetically_associated_with	MONDO:0005149	NOS3	pulmonary hypertension	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q235	e0	e_1	MONDO:0004982	biolink:related_to	NCBIGene:7099	pancreatitis	TLR4	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q235	e0	e_2	MONDO:0008170	biolink:related_to	NCBIGene:7099	ovarian cancer	TLR4	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q235	e0	e_3	MONDO:0005344	biolink:related_to	NCBIGene:7099	hepatitis B	TLR4	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q235	e0	uuid:1d887df0-198e-11f0-be82-6045bdb3d4c0	NCBIGene:7099	biolink:has_phenotype	MONDO:0004982	TLR4	pancreatitis	infores:hpo-annotations(primary_knowledge_source);infores:monarchinitiative(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q235	e0	uuid:1feb08c0-198e-11f0-be82-6045bdb3d4c0	NCBIGene:7099	biolink:has_phenotype	MONDO:0006882	TLR4	orchitis	infores:hpo-annotations(primary_knowledge_source);infores:monarchinitiative(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q235	e0	e_6	NCBIGene:7099	biolink:genetically_associated_with	MONDO:0021068	TLR4	ovarian neoplasm	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q235	e0	e_7	NCBIGene:7099	biolink:genetically_associated_with	MONDO:0007256	TLR4	liver carcinoma	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q235	e0	e_8	NCBIGene:7099	biolink:genetically_associated_with	MONDO:0005148	TLR4	type 2 diabetes mellitus	infores:diseases(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q235	e0	e_9	NCBIGene:7099	biolink:genetically_associated_with	MONDO:0008170	TLR4	ovarian cancer	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q235	e0	e_10	NCBIGene:7099	biolink:genetically_associated_with	MONDO:0005154	TLR4	liver disorder	infores:diseases(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q235	e0	e_11	NCBIGene:7099	biolink:genetically_associated_with	MONDO:0006757	TLR4	extrahepatic cholestasis	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q235	e0	e_12	NCBIGene:7099	biolink:genetically_associated_with	MONDO:0008170	TLR4	ovarian cancer	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q235	e0	e_13	NCBIGene:7099	biolink:genetically_associated_with	MONDO:0004790	TLR4	Fatty Liver	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q235	e0	e_14	NCBIGene:7099	biolink:genetically_associated_with	MONDO:0004790	TLR4	Fatty Liver	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q235	e0	e_15	NCBIGene:7099	biolink:genetically_associated_with	MONDO:0006757	TLR4	extrahepatic cholestasis	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q235	e0	e_16	NCBIGene:7099	biolink:genetically_associated_with	MONDO:0013209	TLR4	metabolic dysfunction-associated steatotic liver disease	infores:diseases(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q235	e0	e_17	NCBIGene:7099	biolink:genetically_associated_with	MONDO:0007256	TLR4	liver carcinoma	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q235	e0	e_18	MONDO:0004982	biolink:subclass_of	MONDO:0005151	pancreatitis	endocrine system disorder	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q235	e0	e_19	MONDO:0008170	biolink:subclass_of	MONDO:0005151	ovarian cancer	endocrine system disorder	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q235	e0	e_20	MONDO:0005344	biolink:subclass_of	MONDO:0005151	hepatitis B	endocrine system disorder	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q235	e0	e_21	MONDO:0006882	biolink:subclass_of	MONDO:0005151	orchitis	endocrine system disorder	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q235	e0	e_22	MONDO:0021068	biolink:subclass_of	MONDO:0005151	ovarian neoplasm	endocrine system disorder	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q235	e0	e_23	MONDO:0007256	biolink:subclass_of	MONDO:0005151	liver carcinoma	endocrine system disorder	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q235	e0	e_24	MONDO:0005148	biolink:subclass_of	MONDO:0005151	type 2 diabetes mellitus	endocrine system disorder	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q235	e0	e_25	MONDO:0005154	biolink:subclass_of	MONDO:0005151	liver disorder	endocrine system disorder	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q235	e0	e_26	MONDO:0006757	biolink:subclass_of	MONDO:0005151	extrahepatic cholestasis	endocrine system disorder	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q235	e0	e_27	MONDO:0004790	biolink:subclass_of	MONDO:0005151	Fatty Liver	endocrine system disorder	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q235	e0	e_28	MONDO:0013209	biolink:subclass_of	MONDO:0005151	metabolic dysfunction-associated steatotic liver disease	endocrine system disorder	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q235	e0	e_1_e_18	MONDO:0005151	biolink:related_to	NCBIGene:7099	endocrine system disorder	TLR4	infores:automat-robokop(primary_knowledge_source)
Q235	e0	e_2_e_19	MONDO:0005151	biolink:related_to	NCBIGene:7099	endocrine system disorder	TLR4	infores:automat-robokop(primary_knowledge_source)
Q235	e0	e_3_e_20	MONDO:0005151	biolink:related_to	NCBIGene:7099	endocrine system disorder	TLR4	infores:automat-robokop(primary_knowledge_source)
Q235	e0	uuid:1d887df0-198e-11f0-be82-6045bdb3d4c0_e_18	MONDO:0005151	biolink:has_phenotype	MONDO:0004982	endocrine system disorder	pancreatitis	infores:automat-robokop(primary_knowledge_source)
Q235	e0	uuid:1feb08c0-198e-11f0-be82-6045bdb3d4c0_e_21	MONDO:0005151	biolink:has_phenotype	MONDO:0006882	endocrine system disorder	orchitis	infores:automat-robokop(primary_knowledge_source)
Q235	e0	e_6_e_22	MONDO:0005151	biolink:genetically_associated_with	MONDO:0021068	endocrine system disorder	ovarian neoplasm	infores:automat-robokop(primary_knowledge_source)
Q235	e0	e_7_e_23	MONDO:0005151	biolink:genetically_associated_with	MONDO:0007256	endocrine system disorder	liver carcinoma	infores:automat-robokop(primary_knowledge_source)
Q235	e0	e_8_e_24	MONDO:0005151	biolink:genetically_associated_with	MONDO:0005148	endocrine system disorder	type 2 diabetes mellitus	infores:automat-robokop(primary_knowledge_source)
Q235	e0	e_9_e_19	MONDO:0005151	biolink:genetically_associated_with	MONDO:0008170	endocrine system disorder	ovarian cancer	infores:automat-robokop(primary_knowledge_source)
Q235	e0	e_10_e_25	MONDO:0005151	biolink:genetically_associated_with	MONDO:0005154	endocrine system disorder	liver disorder	infores:automat-robokop(primary_knowledge_source)
Q235	e0	e_11_e_26	MONDO:0005151	biolink:genetically_associated_with	MONDO:0006757	endocrine system disorder	extrahepatic cholestasis	infores:automat-robokop(primary_knowledge_source)
Q235	e0	e_12_e_19	MONDO:0005151	biolink:genetically_associated_with	MONDO:0008170	endocrine system disorder	ovarian cancer	infores:automat-robokop(primary_knowledge_source)
Q235	e0	e_13_e_27	MONDO:0005151	biolink:genetically_associated_with	MONDO:0004790	endocrine system disorder	Fatty Liver	infores:automat-robokop(primary_knowledge_source)
Q235	e0	e_14_e_27	MONDO:0005151	biolink:genetically_associated_with	MONDO:0004790	endocrine system disorder	Fatty Liver	infores:automat-robokop(primary_knowledge_source)
Q235	e0	e_15_e_26	MONDO:0005151	biolink:genetically_associated_with	MONDO:0006757	endocrine system disorder	extrahepatic cholestasis	infores:automat-robokop(primary_knowledge_source)
Q235	e0	e_16_e_28	MONDO:0005151	biolink:genetically_associated_with	MONDO:0013209	endocrine system disorder	metabolic dysfunction-associated steatotic liver disease	infores:automat-robokop(primary_knowledge_source)
Q235	e0	e_17_e_23	MONDO:0005151	biolink:genetically_associated_with	MONDO:0007256	endocrine system disorder	liver carcinoma	infores:automat-robokop(primary_knowledge_source)
Q238	e0	e_1	MONDO:0005300	biolink:related_to	NCBIGene:7369	chronic kidney disease	UMOD	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q238	e0	uuid:15302a01-198e-11f0-be82-6045bdb3d4c0	NCBIGene:7369	biolink:has_phenotype	MONDO:0005300	UMOD	chronic kidney disease	infores:hpo-annotations(primary_knowledge_source);infores:monarchinitiative(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
